Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013272,-,-,-,29.65,-82.34,-5,47,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2016,4,1,5,0,0,0,0,0,0,0,0,19,107.51,0,0.14100000000000001,0.8,3.376,169.5,100.0,19,1000.0
2016,4,1,5,30,0,0,0,0,0,0,0,19,101.19,0,0.14100000000000001,0.8,3.365,169.5,100.0,19,1000.0
2016,4,1,6,0,0,0,0,0,0,0,1,19,94.77,0,0.14100000000000001,0.9,3.354,168.0,100.0,19,1000.0
2016,4,1,6,30,11,34,12,11,34,12,1,19,88.29,0,0.14100000000000001,1.1,3.334,168.0,99.72,20,1000.0
2016,4,1,7,0,53,236,87,53,236,87,1,20,81.77,0,0.14100000000000001,1.4000000000000001,3.315,166.5,96.76,21,1000.0
2016,4,1,7,30,85,404,188,85,404,188,1,20,75.25,0,0.14100000000000001,1.6,3.327,166.5,91.05,22,1000.0
2016,4,1,8,0,123,2,124,109,520,297,2,21,68.75,0,0.14100000000000001,1.8,3.34,185.5,84.94,24,1000.0
2016,4,1,8,30,200,166,277,126,604,407,2,21,62.31,0,0.14100000000000001,1.9000000000000001,3.4,185.5,80.05,25,1000.0
2016,4,1,9,0,252,164,344,140,664,512,2,21,55.96,0,0.14100000000000001,2.0,3.46,204.4,74.93,26,1000.0
2016,4,1,9,30,301,129,385,151,710,610,2,21,49.76,0,0.14100000000000001,2.0,3.533,204.4,70.66,26,1000.0
2016,4,1,10,0,163,737,696,163,737,696,1,20,43.79,0,0.14100000000000001,2.0,3.606,215.10000000000002,65.56,27,1000.0
2016,4,1,10,30,388,175,525,170,763,770,3,20,38.17,0,0.14100000000000001,2.0,3.682,215.10000000000002,65.54,27,1000.0
2016,4,1,11,0,395,319,663,178,776,829,8,20,33.1,0,0.14100000000000001,2.0,3.759,221.10000000000002,65.24,28,1000.0
2016,4,1,11,30,439,236,646,182,789,873,8,20,28.89,0,0.14100000000000001,2.0,3.849,221.10000000000002,65.23,28,1000.0
2016,4,1,12,0,458,217,653,186,793,899,8,20,25.95,0,0.14100000000000001,2.1,3.9410000000000003,227.10000000000002,61.51,29,1000.0
2016,4,1,12,30,464,139,591,187,795,909,8,20,24.75,0,0.14100000000000001,2.1,4.022,227.10000000000002,61.49,29,1000.0
2016,4,1,13,0,462,155,603,186,792,901,8,20,25.54,0,0.14100000000000001,2.1,4.106,233.9,61.75,29,1000.0
2016,4,1,13,30,437,100,526,184,785,876,8,20,28.150000000000002,0,0.14100000000000001,2.0,4.147,233.9,65.4,28,1000.0
2016,4,1,14,0,427,172,573,185,765,833,8,21,32.14,0,0.14100000000000001,2.0,4.189,236.3,66.03,28,1000.0
2016,4,1,14,30,393,134,500,180,746,776,8,21,37.050000000000004,0,0.14100000000000001,1.9000000000000001,4.23,236.3,66.01,28,1000.0
2016,4,1,15,0,295,31,318,207,658,692,8,21,42.57,0,0.14100000000000001,1.9000000000000001,4.271,230.9,66.59,28,1000.0
2016,4,1,15,30,221,12,229,196,621,607,8,21,48.480000000000004,0,0.14100000000000001,1.8,4.346,230.9,70.57000000000001,27,1000.0
2016,4,1,16,0,220,25,234,212,501,502,8,21,54.63,0,0.14100000000000001,1.7000000000000002,4.422,227.10000000000002,71.57000000000001,27,1000.0
2016,4,1,16,30,189,34,206,189,438,401,4,21,60.95,0,0.14100000000000001,1.3,4.447,227.10000000000002,75.89,26,1000.0
2016,4,1,17,0,145,19,153,156,366,297,4,22,67.38,4,0.14100000000000001,0.9,4.473,216.4,83.58,25,1000.0
2016,4,1,17,30,97,4,99,119,264,193,3,22,73.86,4,0.14100000000000001,0.7000000000000001,4.441,216.4,88.7,24,1000.0
2016,4,1,18,0,49,0,49,69,163,97,4,22,80.37,4,0.14100000000000001,0.5,4.409,190.20000000000002,90.4,24,1000.0
2016,4,1,18,30,9,0,9,17,29,18,4,22,86.88,4,0.14100000000000001,0.5,4.359,190.20000000000002,95.98,23,1000.0
2016,4,1,19,0,0,0,0,0,0,0,4,21,93.36,0,0.14100000000000001,0.6000000000000001,4.309,178.5,93.09,23,1000.0
2016,4,1,19,30,0,0,0,0,0,0,4,21,99.79,0,0.14100000000000001,0.6000000000000001,4.2620000000000005,178.5,98.91,22,1000.0
2016,4,1,20,0,0,0,0,0,0,0,8,21,106.12,0,0.14100000000000001,0.7000000000000001,4.216,177.60000000000002,97.87,22,1000.0
2016,4,1,20,30,0,0,0,0,0,0,8,21,112.32000000000001,0,0.14100000000000001,0.7000000000000001,4.184,177.60000000000002,97.87,22,1000.0
2016,4,1,21,0,0,0,0,0,0,0,8,21,118.34,0,0.14100000000000001,0.8,4.152,179.10000000000002,96.97,22,1000.0
2016,4,1,21,30,0,0,0,0,0,0,8,21,124.10000000000001,0,0.14100000000000001,0.8,4.116,179.10000000000002,96.96000000000001,22,1000.0
2016,4,1,22,0,0,0,0,0,0,0,8,21,129.52,0,0.14100000000000001,0.8,4.081,185.70000000000002,96.31,22,1000.0
2016,4,1,22,30,0,0,0,0,0,0,8,21,134.46,0,0.14100000000000001,0.7000000000000001,4.042,185.70000000000002,100.0,21,1000.0
2016,4,1,23,0,0,0,0,0,0,0,6,21,138.74,0,0.14100000000000001,0.7000000000000001,4.003,189.3,100.0,21,1000.0
2016,4,1,23,30,0,0,0,0,0,0,6,21,142.13,0,0.14100000000000001,0.7000000000000001,3.973,189.3,100.0,21,1000.0
2016,4,2,0,0,0,0,0,0,0,0,6,21,144.37,0,0.14100000000000001,0.7000000000000001,3.943,181.3,100.0,21,1000.0
2016,4,2,0,30,0,0,0,0,0,0,6,20,145.24,0,0.14100000000000001,0.7000000000000001,3.998,181.3,100.0,20,1000.0
2016,4,2,1,0,0,0,0,0,0,0,6,20,144.63,0,0.14100000000000001,0.8,4.053,183.20000000000002,100.0,20,1000.0
2016,4,2,1,30,0,0,0,0,0,0,8,20,142.63,0,0.14100000000000001,0.8,4.214,183.20000000000002,100.0,20,1000.0
2016,4,2,2,0,0,0,0,0,0,0,8,21,139.42000000000002,0,0.14100000000000001,0.9,4.375,209.0,100.0,21,1000.0
2016,4,2,2,30,0,0,0,0,0,0,8,21,135.29,0,0.14100000000000001,0.9,4.426,209.0,100.0,21,1000.0
2016,4,2,3,0,0,0,0,0,0,0,6,21,130.45,0,0.14100000000000001,1.0,4.478,205.8,100.0,21,1000.0
2016,4,2,3,30,0,0,0,0,0,0,6,21,125.11,0,0.14100000000000001,1.2000000000000002,4.558,205.8,100.0,21,1000.0
2016,4,2,4,0,0,0,0,0,0,0,6,21,119.4,0,0.14100000000000001,1.4000000000000001,4.638,208.70000000000002,100.0,21,1000.0
2016,4,2,4,30,0,0,0,0,0,0,6,21,113.42,0,0.14100000000000001,1.4000000000000001,4.784,208.70000000000002,100.0,21,1000.0
2016,4,2,5,0,0,0,0,0,0,0,6,21,107.24000000000001,0,0.14100000000000001,1.4000000000000001,4.93,214.10000000000002,100.0,21,1000.0
2016,4,2,5,30,0,0,0,0,0,0,6,21,100.93,0,0.14100000000000001,1.4000000000000001,5.01,214.10000000000002,100.0,21,1000.0
2016,4,2,6,0,0,0,0,0,0,0,6,22,94.51,0,0.14100000000000001,1.5,5.09,211.8,100.0,21,1000.0
2016,4,2,6,30,2,0,2,12,19,13,6,22,88.03,4,0.14100000000000001,1.6,5.096,211.8,100.0,21,1000.0
2016,4,2,7,0,14,0,14,57,193,86,8,22,81.52,4,0.14100000000000001,1.8,5.104,204.4,100.0,22,1000.0
2016,4,2,7,30,32,0,32,91,356,184,8,22,75.0,4,0.14100000000000001,1.9000000000000001,5.093,204.4,100.0,22,1000.0
2016,4,2,8,0,50,0,50,114,483,291,3,23,68.5,0,0.14100000000000001,2.0,5.082,192.8,100.0,23,1000.0
2016,4,2,8,30,117,0,117,132,569,399,3,23,62.050000000000004,0,0.14100000000000001,2.4000000000000004,5.1160000000000005,192.8,96.46000000000001,23,1000.0
2016,4,2,9,0,163,0,163,141,644,505,2,23,55.69,0,0.14100000000000001,2.8000000000000003,5.15,199.0,92.73,24,1000.0
2016,4,2,9,30,299,102,366,152,691,602,8,23,49.480000000000004,0,0.14100000000000001,3.2,5.107,199.0,92.71000000000001,24,1000.0
2016,4,2,10,0,146,0,146,177,697,682,4,23,43.49,0,0.14100000000000001,3.6,5.065,214.8,86.47,25,1000.0
2016,4,2,10,30,87,0,87,184,726,757,8,23,37.85,0,0.14100000000000001,3.7,4.877,214.8,86.46000000000001,25,1000.0
2016,4,2,11,0,419,127,527,190,747,818,4,23,32.76,0,0.14100000000000001,3.8000000000000003,4.689,229.4,86.08,26,1000.0
2016,4,2,11,30,296,17,311,194,761,863,4,23,28.52,0,0.14100000000000001,3.7,4.631,229.4,86.08,26,1000.0
2016,4,2,12,0,461,210,650,206,755,888,3,23,25.560000000000002,0,0.14100000000000001,3.6,4.574,240.4,80.02,27,1000.0
2016,4,2,12,30,192,7,200,207,758,898,3,23,24.36,0,0.14100000000000001,3.4000000000000004,4.602,240.4,80.01,26,1000.0
2016,4,2,13,0,154,3,157,239,707,880,3,22,25.18,0,0.14100000000000001,3.2,4.631,252.8,78.05,26,1000.0
2016,4,2,13,30,208,8,216,237,700,856,3,22,27.84,0,0.14100000000000001,3.0,4.585,252.8,82.77,26,1000.0
2016,4,2,14,0,201,7,208,246,666,811,3,22,31.88,0,0.14100000000000001,2.9000000000000004,4.54,267.0,78.89,26,1000.0
2016,4,2,14,30,182,5,186,238,647,757,3,22,36.83,0,0.14100000000000001,2.7,4.279,267.0,83.72,25,1000.0
2016,4,2,15,0,329,58,372,217,642,692,3,20,42.38,0,0.14100000000000001,2.6,4.019,279.5,82.93,24,1000.0
2016,4,2,15,30,208,8,213,205,610,611,3,20,48.31,0,0.14100000000000001,2.4000000000000004,3.6470000000000002,279.5,88.09,23,1000.0
2016,4,2,16,0,250,287,417,168,617,527,3,19,54.480000000000004,0,0.14100000000000001,2.2,3.274,287.90000000000003,81.16,23,1000.0
2016,4,2,16,30,97,0,97,152,561,425,4,19,60.82,0,0.14100000000000001,1.9000000000000001,2.985,287.90000000000003,86.24,22,1000.0
2016,4,2,17,0,73,0,73,122,517,322,4,18,67.25,4,0.14100000000000001,1.7000000000000002,2.698,296.3,80.39,22,1000.0
2016,4,2,17,30,97,412,213,97,412,213,3,18,73.74,4,0.14100000000000001,1.6,2.545,296.3,85.45,21,1000.0
2016,4,2,18,0,60,313,113,60,313,113,1,17,80.25,0,0.14100000000000001,1.6,2.392,308.0,83.37,20,1000.0
2016,4,2,18,30,20,102,26,20,102,26,7,17,86.76,4,0.14100000000000001,1.5,2.285,308.0,88.72,19,1000.0
2016,4,2,19,0,0,0,0,0,0,0,4,15,93.23,0,0.14100000000000001,1.5,2.178,313.8,79.78,19,1000.0
2016,4,2,19,30,0,0,0,0,0,0,4,15,99.65,0,0.14100000000000001,1.3,2.075,313.8,84.97,18,1000.0
2016,4,2,20,0,0,0,0,0,0,0,4,14,105.97,0,0.14100000000000001,1.1,1.973,317.40000000000003,84.49,17,1000.0
2016,4,2,20,30,0,0,0,0,0,0,1,14,112.16,0,0.14100000000000001,1.0,1.8760000000000001,317.40000000000003,90.07000000000001,16,1000.0
2016,4,2,21,0,0,0,0,0,0,0,0,13,118.16,0,0.14100000000000001,1.0,1.7790000000000001,321.6,84.88,16,1000.0
2016,4,2,21,30,0,0,0,0,0,0,4,13,123.9,0,0.14100000000000001,0.9,1.693,321.6,90.5,15,1000.0
2016,4,2,22,0,0,0,0,0,0,0,7,12,129.3,0,0.14100000000000001,0.9,1.608,323.5,86.03,15,1000.0
2016,4,2,22,30,0,0,0,0,0,0,0,12,134.2,0,0.14100000000000001,0.9,1.524,323.5,91.77,14,1000.0
2016,4,2,23,0,0,0,0,0,0,0,1,11,138.45000000000002,0,0.14100000000000001,0.9,1.441,324.20000000000005,86.77,14,1010.0
2016,4,2,23,30,0,0,0,0,0,0,0,11,141.8,0,0.14100000000000001,0.9,1.351,324.20000000000005,92.61,13,1010.0
2016,4,3,0,0,0,0,0,0,0,0,0,11,144.01,0,0.14100000000000001,1.0,1.262,323.5,87.75,13,1010.0
2016,4,3,0,30,0,0,0,0,0,0,0,11,144.86,0,0.14100000000000001,1.0,1.189,323.5,93.71000000000001,12,1010.0
2016,4,3,1,0,0,0,0,0,0,0,0,10,144.24,0,0.14100000000000001,1.0,1.117,321.6,89.17,12,1010.0
2016,4,3,1,30,0,0,0,0,0,0,0,10,142.24,0,0.14100000000000001,1.0,1.064,321.6,89.19,11,1010.0
2016,4,3,2,0,0,0,0,0,0,0,0,9,139.06,0,0.14100000000000001,1.0,1.012,320.8,85.12,11,1010.0
2016,4,3,2,30,0,0,0,0,0,0,0,9,134.94,0,0.14100000000000001,0.9,0.976,320.8,90.94,11,1010.0
2016,4,3,3,0,0,0,0,0,0,0,0,8,130.12,0,0.14100000000000001,0.9,0.9400000000000001,322.90000000000003,86.63,11,1010.0
2016,4,3,3,30,0,0,0,0,0,0,0,8,124.8,0,0.14100000000000001,0.9,0.908,322.90000000000003,92.61,10,1010.0
2016,4,3,4,0,0,0,0,0,0,0,0,8,119.10000000000001,0,0.14100000000000001,0.9,0.877,324.0,88.69,10,1010.0
2016,4,3,4,30,0,0,0,0,0,0,0,8,113.13,0,0.14100000000000001,0.8,0.853,324.0,88.72,10,1010.0
2016,4,3,5,0,0,0,0,0,0,0,0,7,106.97,0,0.14100000000000001,0.8,0.8290000000000001,325.5,84.93,10,1010.0
2016,4,3,5,30,0,0,0,0,0,0,0,7,100.66,0,0.14100000000000001,0.8,0.8220000000000001,325.5,84.96000000000001,9,1010.0
2016,4,3,6,0,0,0,0,0,0,0,0,7,94.26,0,0.14100000000000001,0.9,0.8160000000000001,328.5,82.94,9,1010.0
2016,4,3,6,30,15,175,22,15,175,22,1,7,87.78,0,0.14100000000000001,1.2000000000000002,0.8160000000000001,328.5,77.62,10,1010.0
2016,4,3,7,0,42,481,115,42,481,115,0,7,81.27,0,0.14100000000000001,1.5,0.8160000000000001,331.1,73.16,12,1010.0
2016,4,3,7,30,59,650,230,59,650,230,0,7,74.75,0,0.14100000000000001,1.8,0.81,331.1,68.53,13,1010.0
2016,4,3,8,0,71,756,352,71,756,352,0,6,68.25,0,0.14100000000000001,2.2,0.804,348.8,57.38,14,1010.0
2016,4,3,8,30,80,827,471,80,827,471,0,6,61.79,0,0.14100000000000001,2.3000000000000003,0.792,348.8,53.83,15,1010.0
2016,4,3,9,0,87,879,586,87,879,586,0,6,55.42,0,0.14100000000000001,2.5,0.781,357.90000000000003,48.45,17,1010.0
2016,4,3,9,30,92,915,691,92,915,691,0,6,49.2,0,0.14100000000000001,2.4000000000000004,0.774,357.90000000000003,45.49,18,1010.0
2016,4,3,10,0,96,944,785,96,944,785,0,5,43.19,0,0.14100000000000001,2.3000000000000003,0.767,359.3,40.88,19,1010.0
2016,4,3,10,30,99,964,864,99,964,864,0,5,37.54,0,0.14100000000000001,2.1,0.772,359.3,40.87,19,1010.0
2016,4,3,11,0,101,979,928,101,979,928,0,5,32.42,0,0.14100000000000001,2.0,0.777,357.8,37.78,20,1010.0
2016,4,3,11,30,103,987,974,103,987,974,0,5,28.150000000000002,0,0.14100000000000001,1.8,0.793,357.8,35.51,21,1010.0
2016,4,3,12,0,104,992,1003,104,992,1003,0,5,25.17,0,0.14100000000000001,1.7000000000000002,0.81,355.70000000000005,33.95,22,1010.0
2016,4,3,12,30,105,994,1013,105,994,1013,0,5,23.98,0,0.14100000000000001,1.5,0.8310000000000001,355.70000000000005,33.94,22,1010.0
2016,4,3,13,0,106,988,1004,106,988,1004,0,5,24.830000000000002,0,0.14100000000000001,1.4000000000000001,0.853,353.70000000000005,32.88,23,1010.0
2016,4,3,13,30,105,982,977,105,982,977,0,5,27.54,0,0.14100000000000001,1.2000000000000002,0.876,353.70000000000005,32.87,23,1010.0
2016,4,3,14,0,104,970,931,104,970,931,0,6,31.62,0,0.14100000000000001,1.2000000000000002,0.899,350.90000000000003,33.7,23,1010.0
2016,4,3,14,30,102,956,870,102,956,870,0,6,36.62,0,0.14100000000000001,1.1,0.921,350.90000000000003,33.69,23,1010.0
2016,4,3,15,0,99,935,792,99,935,792,0,6,42.2,0,0.14100000000000001,1.0,0.9440000000000001,346.5,34.660000000000004,23,1010.0
2016,4,3,15,30,94,909,701,94,909,701,0,6,48.15,0,0.14100000000000001,0.9,0.969,346.5,34.67,23,1010.0
2016,4,3,16,0,93,863,596,93,863,596,0,7,54.34,0,0.14100000000000001,0.8,0.994,341.40000000000003,36.39,23,1010.0
2016,4,3,16,30,85,814,484,85,814,484,0,7,60.68,0,0.14100000000000001,0.7000000000000001,1.018,341.40000000000003,38.67,22,1010.0
2016,4,3,17,0,77,742,365,77,742,365,0,8,67.12,0,0.14100000000000001,0.6000000000000001,1.042,344.8,40.76,22,1010.0
2016,4,3,17,30,64,642,245,64,642,245,0,8,73.61,0,0.14100000000000001,0.5,1.065,344.8,46.09,20,1010.0
2016,4,3,18,0,47,480,130,47,480,130,1,9,80.13,0,0.14100000000000001,0.5,1.088,7.5,58.63,18,1010.0
2016,4,3,18,30,21,210,33,21,210,33,0,9,86.63,0,0.14100000000000001,0.4,1.117,7.5,62.45,17,1010.0
2016,4,3,19,0,0,0,0,0,0,0,0,9,93.10000000000001,0,0.14100000000000001,0.4,1.147,14.600000000000001,64.16,16,1010.0
2016,4,3,19,30,0,0,0,0,0,0,0,9,99.51,0,0.14100000000000001,0.4,1.182,14.600000000000001,68.42,15,1010.0
2016,4,3,20,0,0,0,0,0,0,0,0,9,105.82000000000001,0,0.14100000000000001,0.4,1.218,12.200000000000001,69.18,15,1010.0
2016,4,3,20,30,0,0,0,0,0,0,0,9,112.0,0,0.14100000000000001,0.4,1.2550000000000001,12.200000000000001,73.8,14,1010.0
2016,4,3,21,0,0,0,0,0,0,0,0,9,117.98,0,0.14100000000000001,0.5,1.292,55.0,75.09,14,1010.0
2016,4,3,21,30,0,0,0,0,0,0,1,9,123.7,0,0.14100000000000001,0.6000000000000001,1.337,55.0,80.12,13,1010.0
2016,4,3,22,0,0,0,0,0,0,0,4,9,129.07,0,0.14100000000000001,0.8,1.3820000000000001,89.2,81.81,13,1010.0
2016,4,3,22,30,0,0,0,0,0,0,4,9,133.95,0,0.14100000000000001,0.8,1.427,89.2,87.35000000000001,12,1010.0
2016,4,3,23,0,0,0,0,0,0,0,8,10,138.16,0,0.14100000000000001,0.8,1.472,105.60000000000001,89.0,12,1010.0
2016,4,3,23,30,0,0,0,0,0,0,1,10,141.48,0,0.14100000000000001,0.7000000000000001,1.5230000000000001,105.60000000000001,88.98,11,1010.0
2016,4,4,0,0,0,0,0,0,0,0,1,10,143.65,0,0.14100000000000001,0.7000000000000001,1.574,115.30000000000001,90.19,11,1010.0
2016,4,4,0,30,0,0,0,0,0,0,8,10,144.48,0,0.14100000000000001,0.6000000000000001,1.6360000000000001,115.30000000000001,90.17,11,1010.0
2016,4,4,1,0,0,0,0,0,0,0,8,10,143.86,0,0.14100000000000001,0.6000000000000001,1.698,121.80000000000001,91.2,11,1010.0
2016,4,4,1,30,0,0,0,0,0,0,8,10,141.86,0,0.14100000000000001,0.6000000000000001,1.75,121.80000000000001,97.39,11,1010.0
2016,4,4,2,0,0,0,0,0,0,0,8,10,138.69,0,0.14100000000000001,0.6000000000000001,1.802,127.2,98.06,11,1010.0
2016,4,4,2,30,0,0,0,0,0,0,8,10,134.59,0,0.14100000000000001,0.6000000000000001,1.815,127.2,98.04,11,1010.0
2016,4,4,3,0,0,0,0,0,0,0,4,10,129.8,0,0.14100000000000001,0.6000000000000001,1.829,131.20000000000002,98.24000000000001,11,1010.0
2016,4,4,3,30,0,0,0,0,0,0,4,10,124.49000000000001,0,0.14100000000000001,0.6000000000000001,1.801,131.20000000000002,98.24000000000001,11,1010.0
2016,4,4,4,0,0,0,0,0,0,0,8,10,118.81,0,0.14100000000000001,0.7000000000000001,1.774,130.20000000000002,98.19,11,1010.0
2016,4,4,4,30,0,0,0,0,0,0,4,10,112.85000000000001,0,0.14100000000000001,0.6000000000000001,1.737,130.20000000000002,98.21000000000001,11,1010.0
2016,4,4,5,0,0,0,0,0,0,0,4,10,106.7,0,0.14100000000000001,0.6000000000000001,1.701,142.6,92.14,11,1010.0
2016,4,4,5,30,0,0,0,0,0,0,4,10,100.4,0,0.14100000000000001,0.5,1.6560000000000001,142.6,92.17,11,1010.0
2016,4,4,6,0,0,0,0,0,0,0,4,11,94.0,0,0.14100000000000001,0.5,1.611,178.60000000000002,94.05,12,1010.0
2016,4,4,6,30,22,0,22,17,115,22,4,11,87.53,4,0.14100000000000001,0.4,1.55,178.60000000000002,88.13,13,1010.0
2016,4,4,7,0,48,403,111,48,403,111,4,11,81.02,4,0.14100000000000001,0.30000000000000004,1.49,184.10000000000002,86.71000000000001,14,1010.0
2016,4,4,7,30,69,574,222,69,574,222,4,11,74.5,4,0.14100000000000001,0.30000000000000004,1.432,184.10000000000002,81.32000000000001,15,1010.0
2016,4,4,8,0,80,699,342,80,699,342,0,11,67.99,0,0.14100000000000001,0.30000000000000004,1.3760000000000001,263.40000000000003,68.87,17,1010.0
2016,4,4,8,30,91,773,460,91,773,460,0,11,61.53,0,0.14100000000000001,0.5,1.333,263.40000000000003,60.77,19,1010.0
2016,4,4,9,0,97,834,573,97,834,573,0,9,55.160000000000004,0,0.14100000000000001,0.7000000000000001,1.29,317.5,48.43,21,1010.0
2016,4,4,9,30,103,872,677,103,872,677,0,9,48.92,0,0.14100000000000001,0.8,1.268,317.5,45.56,21,1010.0
2016,4,4,10,0,107,904,769,107,904,769,0,9,42.9,0,0.14100000000000001,0.9,1.246,329.8,42.31,22,1010.0
2016,4,4,10,30,111,924,847,111,924,847,0,9,37.22,0,0.14100000000000001,0.9,1.245,329.8,42.29,23,1010.0
2016,4,4,11,0,114,940,910,114,940,910,0,9,32.08,0,0.14100000000000001,1.0,1.245,330.20000000000005,39.79,24,1010.0
2016,4,4,11,30,116,949,956,116,949,956,0,9,27.78,0,0.14100000000000001,1.0,1.2550000000000001,330.20000000000005,39.77,24,1010.0
2016,4,4,12,0,118,954,984,118,954,984,0,9,24.79,0,0.14100000000000001,1.0,1.266,328.90000000000003,37.45,25,1010.0
2016,4,4,12,30,118,956,995,118,956,995,0,9,23.6,0,0.14100000000000001,1.0,1.278,328.90000000000003,37.43,25,1010.0
2016,4,4,13,0,120,951,985,120,951,985,0,9,24.48,0,0.14100000000000001,1.1,1.291,326.5,37.45,25,1010.0
2016,4,4,13,30,118,945,959,118,945,959,0,9,27.23,0,0.14100000000000001,1.1,1.302,326.5,37.43,25,1010.0
2016,4,4,14,0,117,934,915,117,934,915,0,9,31.37,0,0.14100000000000001,1.1,1.313,322.90000000000003,35.47,26,1010.0
2016,4,4,14,30,114,920,854,114,920,854,0,9,36.4,0,0.14100000000000001,1.1,1.316,322.90000000000003,37.62,25,1010.0
2016,4,4,15,0,110,899,778,110,899,778,0,9,42.01,0,0.14100000000000001,1.1,1.32,320.20000000000005,38.06,25,1010.0
2016,4,4,15,30,105,873,689,105,873,689,0,9,47.99,0,0.14100000000000001,1.1,1.309,320.20000000000005,38.06,25,1010.0
2016,4,4,16,0,98,837,588,98,837,588,0,9,54.19,0,0.14100000000000001,1.1,1.299,315.70000000000005,38.57,25,1010.0
2016,4,4,16,30,90,788,478,90,788,478,0,9,60.550000000000004,0,0.14100000000000001,1.0,1.2770000000000001,315.70000000000005,40.94,24,1010.0
2016,4,4,17,0,80,720,362,80,720,362,0,10,66.99,0,0.14100000000000001,0.9,1.2550000000000001,306.6,43.84,23,1010.0
2016,4,4,17,30,67,621,244,67,621,244,0,10,73.49,0,0.14100000000000001,0.8,1.229,306.6,49.47,21,1010.0
2016,4,4,18,0,49,465,130,49,465,130,1,12,80.0,0,0.14100000000000001,0.8,1.203,297.2,61.160000000000004,20,1010.0
2016,4,4,18,30,21,207,34,21,207,34,0,12,86.51,0,0.14100000000000001,0.8,1.182,297.2,69.27,18,1010.0
2016,4,4,19,0,0,0,0,0,0,0,0,10,92.97,0,0.14100000000000001,0.9,1.162,294.3,67.55,17,1010.0
2016,4,4,19,30,0,0,0,0,0,0,0,10,99.37,0,0.14100000000000001,0.9,1.1480000000000001,294.3,71.99,16,1010.0
2016,4,4,20,0,0,0,0,0,0,0,0,10,105.67,0,0.14100000000000001,0.9,1.135,296.0,71.4,16,1010.0
2016,4,4,20,30,0,0,0,0,0,0,0,10,111.84,0,0.14100000000000001,0.9,1.123,296.0,76.14,15,1010.0
2016,4,4,21,0,0,0,0,0,0,0,0,10,117.8,0,0.14100000000000001,0.9,1.111,299.0,76.73,15,1010.0
2016,4,4,21,30,0,0,0,0,0,0,0,10,123.5,0,0.14100000000000001,0.9,1.103,299.0,81.84,14,1010.0
2016,4,4,22,0,0,0,0,0,0,0,0,11,128.84,0,0.14100000000000001,0.9,1.096,302.8,82.43,14,1010.0
2016,4,4,22,30,0,0,0,0,0,0,0,11,133.69,0,0.14100000000000001,0.9,1.093,302.8,82.43,14,1010.0
2016,4,4,23,0,0,0,0,0,0,0,1,11,137.87,0,0.14100000000000001,0.9,1.091,305.7,82.58,14,1010.0
2016,4,4,23,30,0,0,0,0,0,0,0,11,141.15,0,0.14100000000000001,0.8,1.093,305.7,88.11,13,1010.0
2016,4,5,0,0,0,0,0,0,0,0,1,11,143.3,0,0.14100000000000001,0.8,1.096,306.8,88.07000000000001,13,1010.0
2016,4,5,0,30,0,0,0,0,0,0,0,11,144.1,0,0.14100000000000001,0.8,1.104,306.8,94.01,12,1010.0
2016,4,5,1,0,0,0,0,0,0,0,0,11,143.47,0,0.14100000000000001,0.8,1.112,307.40000000000003,93.95,12,1010.0
2016,4,5,1,30,0,0,0,0,0,0,0,11,141.48,0,0.14100000000000001,0.8,1.124,307.40000000000003,93.93,12,1010.0
2016,4,5,2,0,0,0,0,0,0,0,0,11,138.32,0,0.14100000000000001,0.8,1.1360000000000001,307.90000000000003,94.09,12,1010.0
2016,4,5,2,30,0,0,0,0,0,0,0,11,134.24,0,0.14100000000000001,0.8,1.1460000000000001,307.90000000000003,94.08,11,1010.0
2016,4,5,3,0,0,0,0,0,0,0,0,11,129.47,0,0.14100000000000001,0.8,1.157,308.6,94.4,11,1010.0
2016,4,5,3,30,0,0,0,0,0,0,1,11,124.18,0,0.14100000000000001,0.8,1.161,308.6,100.0,11,1010.0
